"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"Marinna Beauty, Yeşilköy, Bıldırcın Sk. No: 7, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa31504ed8e2d:0x85c291898c4afcee","/g/11l_1fv21y","40.9600936","28.8202478","Bıldırcın Sk. No: 7","+905422587402","0542 258 74 02","ChIJLY7tBBWjyhQR7vxKjImRwoU","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Bıldırcın Sk. No: 7","Marinna Beauty",,
"Pose kuaför - by hakkı can bulut & Ceyhun Karaca, Yeşilköy, İstasyon Cd. no :77, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa39f6b87f235:0x5c3a0273a8daad04","/g/11xyw0zs10","40.9583747","28.8217039","İstasyon Cd. no :77","+905428246514","0542 824 65 14","ChIJNfKHa5-jyhQRBK3aqHMCOlw",,"Saturday","Eid al-Adha hours",,"Saturday","Eid al-Adha hours",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","İstasyon Cd. no :77","Pose kuaför - by hakkı can bulut & Ceyhun Karaca",,
"Zen Esthetic & Beauty Institute, Yeşilköy, İstasyon Cd. 10/1, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa31f303c7935:0x9111198f0a5f9a65","/g/1v47p2wd","40.961045","28.824039","İstasyon Cd. 10/1","+902126635822","(0212) 663 58 22","ChIJNXk8MB-jyhQRZZpfCo8ZEZE","7pm","Saturday","10am","7pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","İstasyon Cd. 10/1","Zen Esthetic & Beauty Institute",,
"Serhat Bayram Hair Stylist & Beauty studio, Renaissance Polat İstanbul Hotel, Yeşilyurt, Sahil Yolu Cd. No:2, 34149 Bakırköy, Türkiye","Bakırköy","TR",,"0x14caa388e986a9e5:0xdaf58a63bf067189","/g/11h6rvx1wr","40.9595914","28.8388756","Renaissance Polat İstanbul Hotel, Sahil Yolu Cd. No:2","+905346216046","0534 621 60 46","ChIJ5amG6YijyhQRiXEGv2OK9do","10am","Saturday","8","10am","Saturday","8",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Renaissance Polat İstanbul Hotel, Sahil Yolu Cd. No:2","Serhat Bayram Hair Stylist & Beauty studio",,
"Prive Spa & Masaj Salonu Bakırköy, Yeşilyurt, Demet Sk. No: 1/6, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa34f318f025f:0x57d998927432f246","/g/11xrz9pv5t","40.9603051","28.8380936","Demet Sk. No: 1/6",,,"ChIJXwKPMU-jyhQRRvIydJKY2Vc","24 hours","Saturday","24 hours","24 hours","Saturday","24 hours",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Demet Sk. No: 1/6","Prive Spa & Masaj Salonu Bakırköy",,
"B.A.C Burhan Acarer Cafe - Makyaj & Kuaför, Yeşilköy, Yeşilköy İstanbul Cd. No:76, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2e03b4e5cb7:0x85d18a6c2fc01df9","/g/11cs392xwl","40.9588677","28.834539","Yeşilköy İstanbul Cd. No:76",,,"ChIJt1xOO-CiyhQR-R3AL2yK0YU",,,,,,,,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Yeşilköy İstanbul Cd. No:76","B.A.C Burhan Acarer Cafe - Makyaj & Kuaför",,
"Ceyhun & Suleyman kuaför salonu, Apdullah Apartmani, Ümraniye Mah, Yeşilköy, Doğru Yol Sk. No:6, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fc58f2a7e1:0x6a9e397300bb13fa","/g/11dxf0n1g4","40.959798","28.8216559","Apdullah Apartmani, Ümraniye Mah, Doğru Yol Sk. No:6","+902126638137","(0212) 663 81 37","ChIJ4afyWPyiyhQR-hO7AHM5nmo","8pm","Saturday","8:30am","8pm","Saturday","8:30am",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Apdullah Apartmani, Ümraniye Mah, Doğru Yol Sk. No:6","Ceyhun & Suleyman kuaför salonu",,
"Desmocollin Güzellik, Şirinevler, Meriç Sk No:26, 34188, 34188 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14caa3289f681419:0x76473f108993f996","/g/11h1hv9vhl","40.9925526","28.8437558","Meriç Sk No:26, 34188","+905326015434","0532 601 54 34","ChIJGRRonyijyhQRlvmTiRA_R3Y","7:30pm","Saturday","11am","7:30pm","Saturday","11am",,,,,,,,,,,,,,,,,,,"34188",,"İstanbul","Meriç Sk No:26, 34188","Desmocollin Güzellik",,
"Kuaför uğur yeşilköy, Ugur kuafor ÇÇ, Yeşilköy, 14 Nisan Cd. No:21, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa3df8977cee5:0x4deae293a1ee2c37","/g/11k155lwrn","40.9586721","28.8263136","Ugur kuafor ÇÇ, 14 Nisan Cd. No:21","+905350605212","0535 060 52 12","ChIJ5c53id-jyhQRNyzuoZPi6k0","7:30pm","Saturday","8:30am","7:30pm","Saturday","8:30am",,,,,,,,,,,,,,,,,,,"34149",,"İstanbul","Ugur kuafor ÇÇ, 14 Nisan Cd. No:21","Kuaför uğur yeşilköy",,
"Saloon ESSA, Renaissance Polat İstanbul Hotel B2 Saloon ESSA, Yeşilyurt, Sahil Yolu Cd., 34450 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa3268a035047:0x9b9fd38fb7872bef","/g/11v07qf0tb","40.9599","28.8393947","Renaissance Polat İstanbul Hotel B2 Saloon ESSA, Sahil Yolu Cd.","+902125738129","(0212) 573 81 29","ChIJR1ADiiajyhQR7yuHt4_Tn5s","7:30pm","Saturday","9am","7:30pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34450",,"İstanbul","Renaissance Polat İstanbul Hotel B2 Saloon ESSA, Sahil Yolu Cd.","Saloon ESSA",,
"Kuafor Veysel, Yeşilköy, Sahil Yolu Cd. Polat Renaissance Hotel No:2, 34149 Bakırköy/İstanbul - Avrupa, Türkiye","Bakırköy","TR",,"0x14caa32050c950fb:0x517e7f59593d9fd","/g/1td44_4n","40.9601","28.8389","Sahil Yolu Cd. Polat Renaissance Hotel No:2","+902126620816","(0212) 662 08 16","ChIJ-1DJUCCjyhQR_dmTlfXnFwU","8:30pm","Saturday","7am","8:30pm","Friday","7am","8:30pm","Thursday","7am","8:30pm","Wednesday","7am","8:30pm","Tuesday","7am","8:30pm","Monday","7am","8:30pm","Sunday","7am","8:30pm","Saturday","7am","34149","6","İstanbul - Avrupa","Sahil Yolu Cd. Polat Renaissance Hotel No:2","Kuafor Veysel","4.8",
"Roya Güzellik Salonu Kuaför, Yeşilköy Mah., İstasyon Cad No: 3 Giriş D: 1, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa325e8c09935:0xcc2468c845f6039c","/g/11grvk1x1g","40.9617903","28.8248931","Yeşilköy Mah., İstasyon Cad No: 3 Giriş D: 1","+905397752935","0539 775 29 35","ChIJNZnA6CWjyhQRnAP2RchoJMw","8pm","Saturday","8am","8pm","Friday","8am","8pm","Thursday","8am","8pm","Wednesday","8am","8pm","Tuesday","8am","8pm","Monday","8am","8pm","Sunday","8am","8pm","Saturday","8am","34149","4","İstanbul","Yeşilköy Mah., İstasyon Cad No: 3 Giriş D: 1","Roya Güzellik Salonu Kuaför","4",
"Birgül Çoban Estetik&Güzellik Merkezi, Fişek Ap Daire: 4 No:30, Zeytinlik, Fişekhane Cd., 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa3ead6e73bdb:0x74a48d0bc41763ef","/g/11gdkpf3t_","40.9783545","28.8722189","Fişek Ap Daire: 4 No:30, Fişekhane Cd.","+905453024344","0545 302 43 44","ChIJ2zvn1uqjyhQR72MXxAuNpHQ","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9:30am","34140","187","İstanbul","Fişek Ap Daire: 4 No:30, Fişekhane Cd.","Birgül Çoban Estetik&Güzellik Merkezi","4.7",
"Estera Zeytinburnu Güzellik, Lazer Epilasyon ve Cilt Bakımı, Gökalp, 58. Bulvar Cd. No:63, 34025 Zeytinburnu/İstanbul, Türkiye","Zeytinburnu","TR",,"0x14cabb5d23e3c299:0x31ff8c6fdf8d74fd","/g/11j1mg7ysx","40.9906209","28.9038513","58. Bulvar Cd. No:63","+905378117666","0537 811 76 66","ChIJmcLjI127yhQR_XSN32-M_zE","8pm","Saturday","9:30am","8pm","Friday","9:30am","8pm","Thursday","9:30am","8pm","Wednesday","9:30am","8pm","Tuesday","9:30am","8pm","Monday","9:30am","8pm","Sunday","9:30am","8pm","Saturday","9:30am","34025","80","İstanbul","58. Bulvar Cd. No:63","Estera Zeytinburnu Güzellik, Lazer Epilasyon ve Cilt Bakımı","4.8",
"Salon By Hakan, Yeşilköy, Seyit Ali Sokağı No:53/A, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fced0fc7fb:0xf178289dd7bca50f","/g/11gdz03lyt","40.9593638","28.8226664","Seyit Ali Sokağı No:53/A","+902126639387","(0212) 663 93 87","ChIJ-8cP7fyiyhQRD6W8150oePE","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am","8pm","Sunday","9am","8pm","Saturday","9am","34149","11","İstanbul","Seyit Ali Sokağı No:53/A","Salon By Hakan","4.2",
"Figaro (Oktay KIR), Yeşilköy, İstasyon Cd. No:75, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fc7fbe850f:0x8a09e1008b6a1ef9","/g/11g6mv3p6y","40.9583772","28.8217126","İstasyon Cd. No:75","+905313317927","0531 331 79 27","ChIJD4W-f_yiyhQR-R5qiwDhCYo","10:30pm","Saturday","8am","10:30pm","Friday","8am","10:30pm","Thursday","8am","10:30pm","Wednesday","8am","10:30pm","Tuesday","8am","10:30pm","Monday","8am","10:30pm","Sunday","8am","10:30pm","Saturday","8am","34149","13","İstanbul","İstasyon Cd. No:75","Figaro (Oktay KIR)","3.2",
"Mayl’s Beauty | Ataköy Protez Tırnak & Güzellik Salonu, Ataköy 7-8-9-10. Kısım E-5, Yan Yol No: 12K A Blok 187, 34158 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa3ab9b8ad9eb:0x8a37db3beb7e0d5e","/g/11wgf4wghd","40.9919251","28.8293414","Ataköy 7-8-9-10. Kısım E-5, Yan Yol No: 12K A Blok 187","+905079391012","0507 939 10 12","ChIJ69mKm6ujyhQRXg1-6zvbN4o","8:30pm","Saturday","10am","8:30pm","Friday","10am","8:30pm","Thursday","10am","8:30pm","Wednesday","10am","8:30pm","Tuesday","10am","8:30pm","Monday","10am","8:30pm","Sunday","10am","8:30pm","Saturday","10am","34158","202","İstanbul","Ataköy 7-8-9-10. Kısım E-5, Yan Yol No: 12K A Blok 187","Mayl’s Beauty | Ataköy Protez Tırnak & Güzellik Salonu","4.9",
"Berber Bayram, Yeşilköy, Mirasyedi Sk No:1, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cacb00ebc6cb33:0x1c7d2d047e6d1536","/g/11ry3jphb8","40.9575199","28.821051","Mirasyedi Sk No:1","+905359510013","0535 951 00 13","ChIJM8vG6wDLyhQRNhVtfgQtfRw","7:30pm","Saturday","7:30am","7:30pm","Friday","7:30am","7:30pm","Thursday","7:30am","7:30pm","Wednesday","7:30am","7:30pm","Tuesday","7:30am","7:30pm","Monday","7:30am",,"Sunday",,"7:30pm","Saturday","7:30am","34149","11","İstanbul","Mirasyedi Sk No:1","Berber Bayram","5",
"Buse Çal Beauty | Microblading & Kalıcı Makyaj Ataköy, E5, Ataköy 7-8-9-10.Kısım Mah, Çobançeşme, Yan Yol No:22/1 A Blok Kat:12 D:175 Nef22 Sitesi, 34158 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa33dff7f99c5:0xdc321eb5c4be1cb1","/g/11s2rk5zby","40.9920686","28.8346892","E5, Ataköy 7-8-9-10.Kısım Mah, Yan Yol No:22/1 A Blok Kat:12 D:175 Nef22 Sitesi","+905075102068","0507 510 20 68","ChIJxZl__z2jyhQRsRy-xLUeMtw","7pm","Saturday","11am","7pm","Friday","11am","7pm","Thursday","11am","7pm","Wednesday","11am","7pm","Tuesday","11am",,"Monday",,,"Sunday",,"7pm","Saturday","11am","34158","171","İstanbul","E5, Ataköy 7-8-9-10.Kısım Mah, Yan Yol No:22/1 A Blok Kat:12 D:175 Nef22 Sitesi","Buse Çal Beauty | Microblading & Kalıcı Makyaj Ataköy","4.9",
"Tuğçe Hazırbaba Güzellik Salonu, Bahçelievler, Hacer Hanım Sk. No:3 Kat:4, 34180 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14cabb3046c9e00d:0x713f1fe8def80720","/g/11qqm43c60","40.996455","28.865626","Hacer Hanım Sk. No:3 Kat:4","+905072507647","0507 250 76 47","ChIJDeDJRjC7yhQRIAf43ugfP3E","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34180","177","İstanbul","Hacer Hanım Sk. No:3 Kat:4","Tuğçe Hazırbaba Güzellik Salonu","4.7",
"Do'sTa Hairstylist, Yeşilköy, Nurtopu Sk. No:2 D:1, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fc83700d8f:0xf353c62c67fa2875","/g/11dymvxcrn","40.9583335","28.8224188","Nurtopu Sk. No:2 D:1","+902126622383","(0212) 662 23 83","ChIJjw1wg_yiyhQRdSj6ZyzGU_M","8pm","Saturday","8am","8pm","Friday","8am","8pm","Thursday","8am","8pm","Wednesday","8am","8pm","Tuesday","8am","8pm","Monday","8am","8pm","Sunday","8am","8pm","Saturday","8am","34149",,"İstanbul","Nurtopu Sk. No:2 D:1","Do'sTa Hairstylist",,
"By Özlem Çelik Güzellik, Zeytinlik Mah. Fişekhane Caddesi Konuk Apt, No:40 Daire:6, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabd07ba75bb7d:0xe1a065bc9e17f319","/g/11snghm9qk","40.9782184","28.8713824","Zeytinlik Mah. Fişekhane Caddesi Konuk Apt, No:40 Daire:6","+905537531172","0553 753 11 72","ChIJfbt1uge9yhQRGfMXnrxloOE","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34140","63","İstanbul","Zeytinlik Mah. Fişekhane Caddesi Konuk Apt, No:40 Daire:6","By Özlem Çelik Güzellik","4.7",
"Kirpiks Güzellik Bakırköy, Kartaltepe, İncirli Cd. No:112, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabb581b047b2b:0x42118dc2fd5433b3","/g/11f2gsg7kz","40.9964938","28.8701639","İncirli Cd. No:112","+905301142386","0530 114 23 86","ChIJK3sEG1i7yhQRszNU_cKNEUI","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,"8pm","Saturday","10am","34145","478","İstanbul","İncirli Cd. No:112","Kirpiks Güzellik Bakırköy","4.6",
"Tanning Shop Yeşilköy, Yeşilköy, Yeşilköy İstanbul Cd. No:80, 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2e018a3283f:0x1b80f7aeadf8b73f","/g/11fxdxp04g","40.95899","28.834962","Yeşilköy İstanbul Cd. No:80","+902126636999","(0212) 663 69 99","ChIJPyijGOCiyhQRP7f4ra73gBs","10pm","Saturday","10am","10pm","Friday","10am","10pm","Thursday","10am","10pm","Wednesday","10am","10pm","Tuesday","10am","10pm","Monday","10am","10pm","Sunday","10am","10pm","Saturday","10am","34149",,"İstanbul","Yeşilköy İstanbul Cd. No:80","Tanning Shop Yeşilköy",,
"PodiFree Podoloji & Güzellik Merkezi, Kartaltepe mah İncirli cad :46/6 Özek ap kat:2, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabb50d0861485:0xb1c780c2f7792ff5","/g/11dxmk4hmx","40.9870712","28.8725043","Kartaltepe mah İncirli cad :46/6 Özek ap kat:2","+905059809494","0505 980 94 94","ChIJhRSG0FC7yhQR9S9598KAx7E",,"Saturday","Eid al-Adha hours","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,,"Saturday","Eid al-Adha hours","34145","101","İstanbul","Kartaltepe mah İncirli cad :46/6 Özek ap kat:2","PodiFree Podoloji & Güzellik Merkezi","4.8",
"Geçen Beauty - Güzellik Salonu, No:52K Büyükyalı/ Fişekhane, Kazlıçeşme, Kennedy Cad. K Blok Kat:5/74, 34020 Zeytinburnu/İstanbul, Türkiye","Zeytinburnu","TR",,"0x14cabb07da596421:0x4cf02e64fc27be02","/g/11w7n93rnb","40.9843131","28.9057321","No:52K Büyükyalı/ Fişekhane, Kennedy Cad. K Blok Kat:5/74","+905431911324","0543 191 13 24","ChIJIWRZ2ge7yhQRAr4n_GQu8Ew","6pm","Saturday","10:30am","6pm","Friday","10:30am","6pm","Thursday","10:30am","6pm","Wednesday","10:30am","6pm","Tuesday","10:30am","6pm","Monday","10:30am",,"Sunday",,"6pm","Saturday","10:30am","34020","46","İstanbul","No:52K Büyükyalı/ Fişekhane, Kennedy Cad. K Blok Kat:5/74","Geçen Beauty - Güzellik Salonu","4.7",
"Waymn Güzellik Merkezi, Gökalp, 257. Sk. No:9 kat 3, 34020, 34025 Zeytinburnu/İstanbul, Türkiye","Zeytinburnu","TR",,"0x14cabba185e6cba1:0xf1f170ec8ecfe464","/g/11vyh4_0kj","40.9938382","28.9042588","257. Sk. No:9 kat 3, 34020","+905334856963","0533 485 69 63","ChIJocvmhaG7yhQRZOTPjuxw8fE","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am","7pm","Sunday","10am","7pm","Saturday","10am","34025","47","İstanbul","257. Sk. No:9 kat 3, 34020","Waymn Güzellik Merkezi","4.7",
"Prosthetic Nail Art Nail Vegas, VEGAS NAİL ART, Kartaltepe, Mektupçu Sk. No:4, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabca6be5ad689:0x14c6ab924b9de83b","/g/11c1tjl7yh","40.9813242","28.8753344","VEGAS NAİL ART, Mektupçu Sk. No:4","+905323207739","0532 320 77 39","ChIJidZavqa8yhQRO-idS5KrxhQ","9pm","Saturday","9:30am","9pm","Friday","9:30am","9pm","Thursday","9:30am","9pm","Wednesday","9:30am","9pm","Tuesday","9:30am","9pm","Monday","9:30am",,"Sunday",,"9pm","Saturday","9:30am","34145","483","İstanbul","VEGAS NAİL ART, Mektupçu Sk. No:4","Prosthetic Nail Art Nail Vegas","4.9",
"Bir Demet Guzellik, İncirli Caddesi, Kartaltepe, Faik Köksal Sk. Başak Apt, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabb59d6d8d009:0x85bdd5ee90fe5ab5","/g/1tzt350x","40.9891914","28.8717249","İncirli Caddesi, Faik Köksal Sk. Başak Apt","+902125434020","(0212) 543 40 20","ChIJCdDY1lm7yhQRtVr-kO7VvYU","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am","8pm","Sunday","9am","8pm","Saturday","9am","34145","44","İstanbul","İncirli Caddesi, Faik Köksal Sk. Başak Apt","Bir Demet Guzellik","4.8",
"MERLAY GÜZELLİK ZEYTİNBURNU, Yeşiltepe mahallesi 58. Bulvar caddesi G1 sokak no1 kat1 ofis4, 34025 Zeytinburnu/İstanbul, Türkiye","Zeytinburnu","TR",,"0x14cabbf6b1a0eb13:0xc84b675b2bc739f1","/g/11m_g6_z3k","40.9907326","28.9035881","Yeşiltepe mahallesi 58. Bulvar caddesi G1 sokak no1 kat1 ofis4","+905306622511","0530 662 25 11","ChIJE-ugsfa7yhQR8TnHK1tnS8g","7:30pm","Saturday","10:30am","7pm","Friday","10:30am","7pm","Thursday","10:30am","7pm","Wednesday","10:30am","7pm","Tuesday","10:30am","7pm","Monday","10:30am",,"Sunday",,"7:30pm","Saturday","10:30am","34025","25","İstanbul","Yeşiltepe mahallesi 58. Bulvar caddesi G1 sokak no1 kat1 ofis4","MERLAY GÜZELLİK ZEYTİNBURNU","4.4",
"Styling Hair Coiffeur, Yeşilköy, Keklik Sk., 34149 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14caa2fcf7329355:0xe11b1cc9ab8db6a3","/g/11c1tdll2c","40.9598239","28.8221654","Keklik Sk.",,,"ChIJVZMy9_yiyhQRo7aNq8kcG-E",,,,,,,,,,,,,,,,,,,,,,,,,"34149","6","İstanbul","Keklik Sk.","Styling Hair Coiffeur","2.3",
"BELEZZA Güzellik Salonu, Yayla, Adnan Kahveci Blv. no:58/5, 34180 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14cabbd4f3a24b05:0x24b0f46f4f50c0a4","/g/11v0mhgj0c","41.0014584","28.8622856","Adnan Kahveci Blv. no:58/5","+905011249921","0501 124 99 21","ChIJBUui89S7yhQRpMBQT2_0sCQ","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am",,"Monday",,"7:30pm","Sunday","9am","7:30pm","Saturday","9am","34180","30","İstanbul","Adnan Kahveci Blv. no:58/5","BELEZZA Güzellik Salonu","5",
"Derya Güzellik Salonu, Kartaltepe, Filiz Sok. No:12, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabca6cf68b7cd:0x1e3d201604e171d1","/g/11c5rv8y2v","40.9821935","28.8766175","Filiz Sok. No:12","+905356852800","0535 685 28 00","ChIJzbdoz6a8yhQR0XHhBBYgPR4","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34145","4","İstanbul","Filiz Sok. No:12","Derya Güzellik Salonu","4.8",
"BB GÜZELLİK MERKEZİ, BB Güzellik Merkezi, Bahçelievler, Ali Rıza Kuzucan Sk. 52/A, 34180 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0xafb423073fd9b42b:0xf5ada3cc5f303fcf","/g/11tc21vcjx","41.009411","28.8645157","BB Güzellik Merkezi, Ali Rıza Kuzucan Sk. 52/A","+905431670366","0543 167 03 66","ChIJK7TZPwcjtK8Rzz8wX8yjrfU","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am",,"Monday",,"7pm","Sunday","9am","7pm","Saturday","9am","34180","25","İstanbul","BB Güzellik Merkezi, Ali Rıza Kuzucan Sk. 52/A","BB GÜZELLİK MERKEZİ","4.8",
"AJAYYP güzellik salonu, Sakızağacı, İstanbul Cd. No:76, 34140 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabdd9407270e1:0xe7c762e53b6f4099","/g/11t4ftr433","40.9785678","28.880035","İstanbul Cd. No:76","+905308300898","0530 830 08 98","ChIJ4XByQNm9yhQRmUBvO-Vix-c","9pm","Saturday","9am","9pm","Friday","9am","9pm","Thursday","9am","9pm","Wednesday","9am","9pm","Tuesday","9am","9pm","Monday","9am","9pm","Sunday","9am","9pm","Saturday","9am","34140","2","İstanbul","İstanbul Cd. No:76","AJAYYP güzellik salonu","5",
"Meryem Mülayim Güzellik Salonu, Şirinevler, Mareşal Fevzi Çakmak Cd. Kemaliye Apt No:24 D:1, 34192 Bahçelievler/İstanbul, Türkiye","Bahçelievler","TR",,"0x14caa5a9b42461d7:0xd7b150421f0c4dc4","/g/11h3zg0lms","40.9943469","28.8452374","Mareşal Fevzi Çakmak Cd. Kemaliye Apt No:24 D:1","+905399367173","0539 936 71 73","ChIJ12EktKmlyhQRxE0MH0JQsdc","7pm","Saturday","9:30am","7pm","Friday","9:30am","7pm","Thursday","9:30am","7pm","Wednesday","9:30am","7pm","Tuesday","9:30am","7pm","Monday","9:30am","24 hours","Sunday","24 hours","7pm","Saturday","9:30am","34192","13","İstanbul","Mareşal Fevzi Çakmak Cd. Kemaliye Apt No:24 D:1","Meryem Mülayim Güzellik Salonu","4.2",
"Gül Özkan Güzellik Salonu, Zeytinlik mah. Ebuziya cad, Zeytinlik, Taşevler Sk. no 2, 34158 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabde4da491b7d:0x6e8827decdabfc9b","/g/11qydb7g1d","40.9774468","28.8745595","Zeytinlik mah. Ebuziya cad, Taşevler Sk. no 2","+902129694141","(0212) 969 41 41","ChIJfRtJ2uS9yhQRm_yrzd4niG4","7:30pm","Saturday","10am","7:30pm","Friday","10am","7:30pm","Thursday","10am","7:30pm","Wednesday","10am","7:30pm","Tuesday","10am","7:30pm","Monday","10am",,"Sunday",,"7:30pm","Saturday","10am","34158","4","İstanbul","Zeytinlik mah. Ebuziya cad, Taşevler Sk. no 2","Gül Özkan Güzellik Salonu","4",
"Erol kaya Saç Tasarım güzellik salonu, Kartaltepe Mah., Başarı Sokak. Neyran Apt, D:23/B2, 34145 Bakırköy/İstanbul, Türkiye","Bakırköy","TR",,"0x14cabb4527c37389:0x37bc679d6484c35b","/g/11c60dbytb","40.9926699","28.8734599","Kartaltepe Mah., Başarı Sokak. Neyran Apt, D:23/B2","+902125427558","(0212) 542 75 58","ChIJiXPDJ0W7yhQRW8OEZJ1nvDc",,"Saturday","Eid al-Adha hours","10pm","Friday","10am","8:30pm","Thursday","10am","10pm","Wednesday","10am","8pm","Tuesday","10am","10pm","Monday","10am",,"Sunday",,,"Saturday","Eid al-Adha hours","34145","356","İstanbul","Kartaltepe Mah., Başarı Sokak. Neyran Apt, D:23/B2","Erol kaya Saç Tasarım güzellik salonu","4.9",
